ID: 58629,SRC: 20.190.155.131,DST: 192.168.10.107,TOS: 0x0,TTL: 115,PROTO: TCP,FLAGS: S/A/U,P_SRC: 47873,P_DST: 3787
ID: 22553,SRC: 52.115.151.98,DST: 192.168.10.107,TOS: 0x0,TTL: 113,PROTO: UDP,P_SRC: 38925,P_DST: 22979
ID: 64997,SRC: 192.168.10.107,DST: 52.115.151.98,TOS: 0x0,TTL: 128,PROTO: UDP,P_SRC: 31939,P_DST: 39181
ID: 64998,SRC: 192.168.10.107,DST: 52.115.151.98,TOS: 0x0,TTL: 128,PROTO: UDP,P_SRC: 22979,P_DST: 38925
ID: 64999,SRC: 192.168.10.107,DST: 52.115.151.98,TOS: 0x0,TTL: 128,PROTO: UDP,P_SRC: 31939,P_DST: 39181
ID: 65000,SRC: 192.168.10.107,DST: 52.115.151.98,TOS: 0x0,TTL: 128,PROTO: UDP,P_SRC: 31939,P_DST: 39181
ID: 65001,SRC: 192.168.10.107,DST: 52.115.151.98,TOS: 0x0,TTL: 128,PROTO: UDP,P_SRC: 22979,P_DST: 38925
ID: 22554,SRC: 52.115.151.98,DST: 192.168.10.107,TOS: 0x0,TTL: 113,PROTO: UDP,P_SRC: 38925,P_DST: 22979
ID: 58630,SRC: 20.190.155.131,DST: 192.168.10.107,TOS: 0x0,TTL: 115,PROTO: TCP,FLAGS: S/A/U,P_SRC: 47873,P_DST: 3787
ID: 58631,SRC: 20.190.155.131,DST: 192.168.10.107,TOS: 0x0,TTL: 115,PROTO: TCP,FLAGS: S/A/U,P_SRC: 47873,P_DST: 3787
ID: 58632,SRC: 20.190.155.131,DST: 192.168.10.107,TOS: 0x0,TTL: 115,PROTO: TCP,FLAGS: S/A/U,P_SRC: 47873,P_DST: 3787
ID: 58633,SRC: 20.190.155.131,DST: 192.168.10.107,TOS: 0x0,TTL: 115,PROTO: TCP,FLAGS: S/A/U,P_SRC: 47873,P_DST: 3787
ID: 58634,SRC: 20.190.155.131,DST: 192.168.10.107,TOS: 0x0,TTL: 115,PROTO: TCP,FLAGS: S/A/U,P_SRC: 47873,P_DST: 3787
ID: 58635,SRC: 20.190.155.131,DST: 192.168.10.107,TOS: 0x0,TTL: 115,PROTO: TCP,FLAGS: S/A/U,P_SRC: 47873,P_DST: 3787
ID: 58636,SRC: 20.190.155.131,DST: 192.168.10.107,TOS: 0x0,TTL: 115,PROTO: TCP,FLAGS: S/A/U,P_SRC: 47873,P_DST: 3787
ID: 58637,SRC: 20.190.155.131,DST: 192.168.10.107,TOS: 0x0,TTL: 115,PROTO: TCP,FLAGS: S/A/U,P_SRC: 47873,P_DST: 3787
ID: 58638,SRC: 20.190.155.131,DST: 192.168.10.107,TOS: 0x0,TTL: 115,PROTO: TCP,FLAGS: S/A/U,P_SRC: 47873,P_DST: 3787
ID: 40492,SRC: 192.168.10.107,DST: 20.190.155.131,TOS: 0x0,TTL: 128,PROTO: TCP,FLAGS: -/-/-,P_SRC: 3787,P_DST: 47873
ID: 65002,SRC: 192.168.10.107,DST: 52.115.151.98,TOS: 0x0,TTL: 128,PROTO: UDP,P_SRC: 31939,P_DST: 39181
ID: 22555,SRC: 52.115.151.98,DST: 192.168.10.107,TOS: 0x0,TTL: 113,PROTO: UDP,P_SRC: 38925,P_DST: 22979
ID: 65003,SRC: 192.168.10.107,DST: 52.115.151.98,TOS: 0x0,TTL: 128,PROTO: UDP,P_SRC: 22979,P_DST: 38925
ID: 65004,SRC: 192.168.10.107,DST: 52.115.151.98,TOS: 0x0,TTL: 128,PROTO: UDP,P_SRC: 31939,P_DST: 39181
ID: 65005,SRC: 192.168.10.107,DST: 52.115.151.98,TOS: 0x0,TTL: 128,PROTO: UDP,P_SRC: 22979,P_DST: 38925
ID: 65006,SRC: 192.168.10.107,DST: 52.115.151.98,TOS: 0x0,TTL: 128,PROTO: UDP,P_SRC: 31939,P_DST: 39181
ID: 22556,SRC: 52.115.151.98,DST: 192.168.10.107,TOS: 0x0,TTL: 113,PROTO: UDP,P_SRC: 38925,P_DST: 22979
ID: 65007,SRC: 192.168.10.107,DST: 52.115.151.98,TOS: 0x0,TTL: 128,PROTO: UDP,P_SRC: 31939,P_DST: 39181
ID: 22557,SRC: 52.115.151.98,DST: 192.168.10.107,TOS: 0x0,TTL: 113,PROTO: UDP,P_SRC: 38925,P_DST: 22979
ID: 65008,SRC: 192.168.10.107,DST: 52.115.151.98,TOS: 0x0,TTL: 128,PROTO: UDP,P_SRC: 22979,P_DST: 38925
ID: 65009,SRC: 192.168.10.107,DST: 52.115.151.98,TOS: 0x0,TTL: 128,PROTO: UDP,P_SRC: 31939,P_DST: 39181
ID: 22558,SRC: 52.115.151.98,DST: 192.168.10.107,TOS: 0x0,TTL: 113,PROTO: UDP,P_SRC: 38925,P_DST: 22979
ID: 65010,SRC: 192.168.10.107,DST: 52.115.151.98,TOS: 0x0,TTL: 128,PROTO: UDP,P_SRC: 22979,P_DST: 38925
ID: 22559,SRC: 52.115.151.98,DST: 192.168.10.107,TOS: 0x0,TTL: 113,PROTO: UDP,P_SRC: 38925,P_DST: 22979
ID: 65011,SRC: 192.168.10.107,DST: 52.115.151.98,TOS: 0x0,TTL: 128,PROTO: UDP,P_SRC: 22979,P_DST: 38925
